,filename,sgpa,cgpa
643,20010104050_1800265817.html,8.23,8.51
644,20010104050_1800265988.html,7.0,8.31
645,20010104051_1800265270.html,7.17,7.61
646,20010104051_1800265518.html,7.5,7.59
647,20010104051_1800265817.html,7.27,7.53
648,20010104051_1800265988.html,7.61,7.54
649,20010104052_1800265270.html,7.29,8.11
650,20010104052_1800265518.html,4.54,7.41
651,20010104052_1800265817.html,2.65,6.82
652,20010104052_1800265988.html,4.78,6.78
653,20010104053_1800265270.html,7.0,7.82
654,20010104053_1800265518.html,7.08,7.67
655,20010104053_1800265817.html,5.54,7.3
656,20010104053_1800265988.html,7.17,7.47
657,20010104054_1800265270.html,7.58,8.36
658,20010104054_1800265518.html,7.88,8.26
659,20010104054_1800265817.html,7.35,8.1
660,20010104054_1800265988.html,7.61,8.04
661,20010104055_1800265270.html,6.79,7.96
662,20010104055_1800265340.html,8.5,8.34
663,20010104055_1800265518.html,7.33,7.84
664,20010104055_1800265817.html,7.12,7.71
665,20010104055_1800265988.html,7.57,7.69
666,20010104056_1800265270.html,7.67,8.1
667,20010104056_1800265518.html,8.0,8.08
668,20010104056_1800265817.html,7.54,7.99
669,20010104056_1800265988.html,7.91,7.98
670,20010104057_1800265270.html,2.04,3.16
671,20010104057_1800265340.html,3.38,3.53
672,20010104057_1800265518.html,0.0,2.69
673,20010104057_1800265600.html,2.79,3.35
674,20010104057_1800265817.html,0.77,2.35
675,20010104057_1800265986.html,0.0,2.69
676,20010104057_1800265987.html,2.27,2.61
677,20010104057_1800265988.html,4.17,2.74
678,20010104058_1800265270.html,6.71,7.51
679,20010104058_1800265518.html,7.67,7.54
680,20010104058_1800265817.html,6.73,7.4
681,20010104058_1800265988.html,7.65,7.43
682,20010104059_1800265270.html,4.88,6.78
683,20010104059_1800265518.html,3.88,6.2
684,20010104059_1800265817.html,4.92,6.18
685,20010104059_1800265821.html,5.38,6.9
686,20010104059_1800265822.html,4.63,6.45
687,20010104059_1800265985.html,6.13,7.08
688,20010104059_1800265986.html,5.13,6.7
689,20010104059_1800265988.html,6.87,6.54
690,20010104060_1800265270.html,7.33,8.04
691,20010104060_1800265518.html,7.71,7.98
692,20010104060_1800265817.html,5.96,7.62
693,20010104060_1800265988.html,7.52,7.75
694,20010104061_1800265270.html,7.08,8.17
695,20010104061_1800265518.html,7.42,8.02
696,20010104061_1800265817.html,6.96,7.84
697,20010104061_1800265988.html,7.35,7.77
698,20010104062_1800265270.html,4.04,5.77
699,20010104062_1800265340.html,4.04,6.32
700,20010104062_1800265518.html,1.88,5.0
701,20010104062_1800265599.html,4.04,6.32
702,20010104062_1800265600.html,4.04,5.77
703,20010104062_1800265817.html,1.96,4.66
704,20010104062_1800265820.html,4.04,6.32
705,20010104062_1800265821.html,4.54,5.89
706,20010104062_1800265822.html,2.54,5.23
707,20010104062_1800265984.html,4.04,6.32
708,20010104062_1800265985.html,5.04,6.01
709,20010104062_1800265988.html,4.39,4.83
710,20010104063_1800265270.html,6.54,7.31
711,20010104063_1800265518.html,7.21,7.29
712,20010104063_1800265817.html,6.54,7.16
713,20010104063_1800265988.html,5.87,6.98
714,20010107001_1800265281.html,7.28,7.95
715,20010107001_1800265540.html,8.56,8.27
716,20010107001_1800265545.html,8.24,8.2
717,20010107001_1800265780.html,8.92,8.39
718,20010107001_1800265922.html,8.63,8.42
719,20010107002_1800265281.html,3.6,6.19
720,20010107002_1800265540.html,3.36,6.07
721,20010107002_1800265545.html,5.88,6.78
722,20010107002_1800265778.html,5.88,6.78
723,20010107002_1800265779.html,3.36,6.07
724,20010107002_1800265780.html,2.14,5.35
725,20010107002_1800265918.html,5.88,6.78
726,20010107002_1800265919.html,3.36,6.07
727,20010107002_1800265920.html,2.15,5.36
728,20010107002_1800265922.html,5.54,5.38
729,20010107003_1800265281.html,7.84,8.14
730,20010107003_1800265540.html,8.24,8.18
731,20010107003_1800265780.html,8.7,8.27
732,20010107003_1800265922.html,8.08,8.25
733,20010107004_1800265281.html,6.28,7.17
734,20010107004_1800265540.html,7.32,7.19
735,20010107004_1800265780.html,6.92,7.14
736,20010107004_1800265922.html,7.5,7.19
737,20010107005_1800265281.html,6.04,7.09
738,20010107005_1800265540.html,7.4,7.45
739,20010107005_1800265545.html,7.48,7.47
740,20010107005_1800265780.html,7.85,7.52
741,20010107005_1800265922.html,8.08,7.6
742,20010107008_1800265281.html,7.6,7.6
743,20010107008_1800265540.html,8.12,7.83
744,20010107008_1800265780.html,7.88,7.84
745,20010107008_1800265922.html,8.08,7.88
746,20010107009_1800265281.html,7.84,8.31
747,20010107009_1800265540.html,8.04,8.28
748,20010107009_1800265780.html,8.59,8.33
749,20010107009_1800265922.html,8.58,8.37
750,20010107010_1800265281.html,7.88,8.02
751,20010107010_1800265540.html,8.2,8.03
752,20010107010_1800265780.html,8.37,8.09
753,20010107010_1800265922.html,8.33,8.13
754,20010203001_1800265235.html,,
755,20010203001_1800265242.html,,
756,20010203001_1800265243.html,7.23,7.77
757,20010203001_1800265284.html,6.13,7.37
758,20010203001_1800265591.html,7.0,7.3
759,20010203001_1800265762.html,7.67,7.36
760,20010203001_1800266013.html,8.17,7.47
761,20010203002_1800265235.html,,
762,20010203002_1800265242.html,,
763,20010203002_1800265243.html,6.19,7.3
764,20010203002_1800265284.html,6.33,7.39
765,20010203002_1800265364.html,7.42,7.73
766,20010203002_1800265591.html,7.33,7.38
767,20010203002_1800265762.html,6.7,7.26
768,20010203002_1800266012.html,7.48,7.39
769,20010203002_1800266013.html,8.08,7.48
770,20010203003_1800265235.html,,
771,20010203003_1800265242.html,,
772,20010203003_1800265243.html,8.54,8.82
773,20010203003_1800265284.html,8.17,8.66
774,20010203003_1800265591.html,8.04,8.54
775,20010203003_1800265762.html,8.37,8.51
776,20010203003_1800266013.html,8.65,8.52
777,20010203005_1800265235.html,,
778,20010203005_1800265242.html,,
779,20010203005_1800265243.html,5.73,6.54
780,20010203005_1800265284.html,5.92,6.63
781,20010203005_1800265591.html,6.71,6.65
782,20010203005_1800265762.html,7.0,6.71
783,20010203005_1800266013.html,7.43,6.8
784,20010203006_1800265235.html,,
785,20010203006_1800265242.html,,
786,20010203006_1800265243.html,7.73,7.99
787,20010203006_1800265284.html,7.42,7.85
788,20010203006_1800265591.html,7.75,7.83
789,20010203006_1800265762.html,7.93,7.85
790,20010203006_1800266013.html,8.52,7.93
791,20010203007_1800265235.html,,
792,20010203007_1800265242.html,,
793,20010203007_1800265243.html,7.19,7.77
794,20010203007_1800265284.html,7.38,7.67
795,20010203007_1800265591.html,7.71,7.68
796,20010203007_1800265762.html,7.67,7.68
797,20010203007_1800266013.html,8.04,7.72
798,20010203009_1800265235.html,,
799,20010203009_1800265242.html,,
800,20010203009_1800265243.html,7.38,7.76
801,20010203009_1800265284.html,6.79,7.52
802,20010203009_1800265591.html,7.13,7.44
803,20010203009_1800265762.html,7.78,7.5
804,20010203009_1800266013.html,8.04,7.57
805,20010203010_1800265235.html,,
806,20010203010_1800265242.html,,
807,20010203010_1800265243.html,4.85,6.36
808,20010203010_1800265284.html,4.38,6.31
809,20010203010_1800265364.html,6.46,6.93
810,20010203010_1800265590.html,6.13,6.73
811,20010203010_1800265591.html,5.83,6.56
812,20010203010_1800265762.html,6.52,6.67
813,20010203010_1800266013.html,7.13,6.73
814,20010203011_1800265235.html,,
815,20010203011_1800265242.html,,
816,20010203011_1800265243.html,7.35,7.73
817,20010203011_1800265284.html,6.04,7.32
818,20010203011_1800265591.html,6.79,7.21
819,20010203011_1800265762.html,6.96,7.17
820,20010203011_1800266013.html,5.34,6.92
821,20010203012_1800265235.html,,
822,20010203012_1800265242.html,,
823,20010203012_1800265243.html,7.88,7.99
824,20010203012_1800265284.html,7.08,7.77
825,20010203012_1800265591.html,7.46,7.7
826,20010203012_1800265762.html,7.78,7.72
827,20010203012_1800266013.html,7.6,7.7
828,20010203013_1800265235.html,,
829,20010203013_1800265242.html,,
830,20010203013_1800265243.html,6.96,7.07
831,20010203013_1800265284.html,6.88,7.02
832,20010203013_1800265591.html,5.92,6.8
833,20010203013_1800265761.html,6.67,6.95
834,20010203013_1800265762.html,7.04,6.97
835,20010203013_1800266013.html,7.34,7.01
836,20010203014_1800265235.html,,
837,20010203014_1800265242.html,,
838,20010203014_1800265243.html,6.12,7.08
839,20010203014_1800265284.html,6.54,7.23
840,20010203014_1800265364.html,7.19,7.46
841,20010203014_1800265591.html,6.04,7.0
842,20010203014_1800265761.html,6.79,7.15
843,20010203014_1800265762.html,6.37,7.01
844,20010203014_1800266013.html,5.82,6.84
845,20010203015_1800265235.html,,
846,20010203015_1800265242.html,,
847,20010203015_1800265243.html,6.5,7.62
848,20010203015_1800265284.html,6.79,7.54
849,20010203015_1800265364.html,6.96,7.78
850,20010203015_1800265591.html,7.38,7.51
851,20010203015_1800265762.html,7.22,7.46
852,20010203015_1800266013.html,8.08,7.54
853,20010203016_1800265235.html,,
854,20010203016_1800265242.html,,
855,20010203016_1800265243.html,8.65,8.51
856,20010203016_1800265284.html,7.46,8.26
857,20010203016_1800265591.html,7.83,8.17
858,20010203016_1800265762.html,7.78,8.1
859,20010203016_1800266013.html,8.0,8.08
860,20010203018_1800265235.html,,
861,20010203018_1800265242.html,,
862,20010203018_1800265243.html,9.42,9.35
863,20010203018_1800265284.html,8.21,9.07
864,20010203018_1800265591.html,8.58,8.98
865,20010203018_1800265762.html,8.52,8.89
866,20010203018_1800266013.html,9.21,8.93
867,20010203019_1800265235.html,,
868,20010203019_1800265242.html,,
869,20010203019_1800265243.html,6.81,7.01
870,20010203019_1800265284.html,0.5,5.42
871,20010203019_1800265590.html,1.0,5.54
872,20010203019_1800265591.html,6.13,5.66
873,20010203019_1800265760.html,4.46,6.39
874,20010203019_1800265762.html,6.7,6.4
875,20010203019_1800266013.html,7.04,6.58
876,20010203020_1800265235.html,,
877,20010203020_1800265242.html,,
878,20010203020_1800265243.html,7.23,7.68
879,20010203020_1800265284.html,6.0,7.27
880,20010203020_1800265590.html,7.17,7.55
881,20010203020_1800265591.html,7.29,7.5
882,20010203020_1800265762.html,7.48,7.5
883,20010203020_1800266013.html,7.6,7.51
884,20010203021_1800265235.html,,
885,20010203021_1800265242.html,,
886,20010203021_1800265243.html,2.77,5.3
887,20010203021_1800265284.html,4.54,5.36
888,20010203021_1800265363.html,3.75,3.69
889,20010203021_1800265589.html,5.54,6.27
890,20010203021_1800265591.html,6.0,5.88
891,20010203021_1800265758.html,6.29,6.67
892,20010203021_1800265760.html,5.21,6.01
893,20010203021_1800265761.html,6.75,6.16
894,20010203021_1800265762.html,6.7,6.26
895,20010203021_1800266007.html,6.79,6.92
896,20010203021_1800266008.html,5.53,6.43
897,20010203021_1800266013.html,6.82,6.4
898,20010203023_1800265235.html,,
899,20010203023_1800265242.html,,
900,20010203023_1800265243.html,7.92,8.23
901,20010203023_1800265284.html,7.92,8.15
902,20010203023_1800265591.html,7.63,8.05
903,20010203023_1800265762.html,8.07,8.05
904,20010203023_1800266013.html,8.39,8.09
905,20010203024_1800265235.html,,
906,20010203024_1800265242.html,,
907,20010203024_1800265243.html,5.88,6.95
908,20010203024_1800265284.html,6.25,6.78
909,20010203024_1800265364.html,5.88,6.95
910,20010203024_1800265589.html,6.81,7.27
911,20010203024_1800265591.html,6.67,6.95
912,20010203024_1800265762.html,6.96,6.95
913,20010203024_1800266013.html,7.3,7.0
914,20010203025_1800265235.html,,
915,20010203025_1800265242.html,,
916,20010203025_1800265243.html,8.12,8.41
917,20010203025_1800265284.html,7.71,8.23
918,20010203025_1800265591.html,8.5,8.29
919,20010203025_1800265762.html,8.37,8.3
920,20010203025_1800266013.html,9.0,8.39
921,20010203027_1800265235.html,,
922,20010203027_1800265242.html,,
923,20010203027_1800265243.html,7.77,8.04
924,20010203027_1800265284.html,7.42,7.89
925,20010203027_1800265591.html,7.29,7.77
926,20010203027_1800265762.html,7.81,7.78
927,20010203027_1800266013.html,8.52,7.87
928,20010203028_1800265235.html,,
929,20010203028_1800265242.html,,
930,20010203028_1800265243.html,5.81,7.22
931,20010203028_1800265284.html,6.92,7.36
932,20010203028_1800265364.html,6.62,7.5
933,20010203028_1800265589.html,6.62,7.5
934,20010203028_1800265591.html,7.38,7.36
935,20010203028_1800265759.html,7.08,7.66
936,20010203028_1800265762.html,7.59,7.48
937,20010203028_1800266013.html,8.39,7.6
938,20010203032_1800265235.html,,
939,20010203032_1800265242.html,,
940,20010203032_1800265243.html,8.12,8.32
941,20010203032_1800265284.html,7.75,8.18
942,20010203032_1800265591.html,7.38,8.02
943,20010203032_1800265762.html,7.81,8.01
944,20010203032_1800266013.html,8.3,8.05
945,20010203034_1800265235.html,,
946,20010203034_1800265242.html,,
947,20010203034_1800265243.html,7.35,7.68
948,20010203034_1800265284.html,5.92,7.24
949,20010203034_1800265591.html,7.54,7.45
950,20010203034_1800265762.html,7.89,7.53
951,20010203034_1800266013.html,8.13,7.61
952,20010203035_1800265235.html,,
953,20010203035_1800265242.html,,
954,20010203035_1800265243.html,7.12,7.49
955,20010203035_1800265284.html,6.5,7.24
956,20010203035_1800265591.html,7.29,7.25
957,20010203035_1800265762.html,7.56,7.31
958,20010203035_1800266013.html,8.04,7.4
959,20010203036_1800265235.html,,
960,20010203036_1800265242.html,,
961,20010203036_1800265243.html,6.69,7.35
962,20010203036_1800265284.html,5.33,6.86
963,20010203036_1800265591.html,6.83,6.95
964,20010203036_1800265762.html,7.07,6.97
965,20010203036_1800266013.html,6.65,6.93
966,20010203037_1800265235.html,,
967,20010203037_1800265242.html,,
968,20010203037_1800265243.html,8.19,8.0
969,20010203037_1800265284.html,8.25,8.06
970,20010203037_1800265591.html,8.0,8.05
971,20010203037_1800265762.html,8.07,8.05
972,20010203037_1800266013.html,8.3,8.08
973,20010203039_1800265235.html,,
974,20010203039_1800265242.html,,
975,20010203039_1800265243.html,2.38,5.35
976,20010203039_1800265284.html,2.63,4.85
977,20010203039_1800265364.html,3.0,5.57
978,20010203039_1800265589.html,3.0,5.57
979,20010203039_1800265590.html,4.04,5.19
980,20010203039_1800265591.html,5.71,5.3
981,20010203039_1800265759.html,5.08,6.3
982,20010203039_1800265760.html,5.21,6.03
983,20010203039_1800265762.html,6.22,6.01
984,20010203039_1800266013.html,5.78,5.98
985,20010203040_1800265235.html,,
986,20010203040_1800265242.html,,
987,20010203040_1800265243.html,5.73,6.97
988,20010203040_1800265284.html,5.0,6.57
989,20010203040_1800265364.html,6.04,7.08
990,20010203040_1800265589.html,6.85,7.36
991,20010203040_1800265591.html,6.67,6.86
992,20010203040_1800265762.html,6.37,6.77
993,20010203040_1800266013.html,7.17,6.84
994,20010203042_1800265235.html,,
995,20010203042_1800265242.html,,
996,20010203042_1800265243.html,7.54,8.07
997,20010203042_1800265284.html,7.63,7.96
998,20010203042_1800265591.html,7.92,7.95
999,20010203042_1800265762.html,8.07,7.97
1000,20010203042_1800266013.html,8.34,8.02
1001,20010203043_1800265235.html,,
1002,20010203043_1800265242.html,,
1003,20010203043_1800265243.html,7.54,7.81
1004,20010203043_1800265284.html,7.33,7.69
1005,20010203043_1800265591.html,7.92,7.74
1006,20010203043_1800265762.html,8.04,7.79
1007,20010203043_1800266013.html,8.26,7.85
1008,20010203044_1800265235.html,,
1009,20010203044_1800265242.html,,
1010,20010203044_1800265243.html,5.54,6.77
1011,20010203044_1800265284.html,4.58,6.52
1012,20010203044_1800265364.html,6.62,7.15
1013,20010203044_1800265590.html,4.92,6.6
1014,20010203044_1800265591.html,7.17,6.71
1015,20010203044_1800265762.html,7.19,6.8
1016,20010203044_1800266010.html,5.91,6.84
1017,20010203044_1800266013.html,7.56,7.04
1018,20010203045_1800265235.html,,
1019,20010203045_1800265242.html,,
1020,20010203045_1800265243.html,5.73,7.03
1021,20010203045_1800265284.html,6.13,6.81
1022,20010203045_1800265591.html,6.54,6.75
1023,20010203045_1800265759.html,5.73,7.03
1024,20010203045_1800265762.html,7.3,6.85
1025,20010203045_1800266008.html,5.73,7.02
1026,20010203045_1800266013.html,7.86,6.98
1027,20010203046_1800265235.html,,
1028,20010203046_1800265242.html,,
1029,20010203046_1800265243.html,5.12,6.69
1030,20010203046_1800265284.html,5.58,6.42
1031,20010203046_1800265589.html,5.81,6.93
1032,20010203046_1800265591.html,4.42,6.17
1033,20010203046_1800265761.html,5.42,6.37
1034,20010203046_1800265762.html,6.52,6.4
1035,20010203046_1800266013.html,7.0,6.47
1036,20010203047_1800265235.html,,
1037,20010203047_1800265242.html,,
1038,20010203047_1800265243.html,4.81,6.54
1039,20010203047_1800265284.html,4.54,6.3
1040,20010203047_1800265364.html,5.73,6.86
1041,20010203047_1800265589.html,6.19,7.03
1042,20010203047_1800265590.html,5.54,6.66
1043,20010203047_1800265591.html,3.38,6.02
1044,20010203047_1800265761.html,5.13,6.36
1045,20010203047_1800265762.html,5.78,6.26
1046,20010203047_1800266013.html,3.47,5.88
1047,20010203048_1800265235.html,,
1048,20010203048_1800265242.html,,
1049,20010203048_1800265243.html,8.35,8.32
1050,20010203048_1800265284.html,7.92,8.22
1051,20010203048_1800265591.html,7.88,8.16
1052,20010203048_1800265762.html,7.96,8.12
1053,20010203048_1800266013.html,8.17,8.12
1054,20010203049_1800265235.html,,
1055,20010203049_1800265242.html,,
1056,20010203049_1800265243.html,5.23,6.8
1057,20010203049_1800265284.html,5.79,6.71
1058,20010203049_1800265364.html,5.85,7.01
1059,20010203049_1800265589.html,6.31,7.18
1060,20010203049_1800265591.html,6.13,6.7
1061,20010203049_1800265762.html,6.56,6.67
1062,20010203049_1800266013.html,5.78,6.55
1063,20010204001_1800265270.html,7.13,7.43
1064,20010204001_1800265518.html,6.54,7.25
1065,20010204001_1800265817.html,7.5,7.35
1066,20010204001_1800265822.html,6.88,7.32
1067,20010204001_1800265988.html,7.78,7.41
1068,20010204002_1800265270.html,3.71,5.72
1069,20010204002_1800265518.html,4.08,5.71
1070,20010204002_1800265599.html,5.81,6.49
1071,20010204002_1800265600.html,4.96,6.11
1072,20010204002_1800265817.html,4.58,5.67
1073,20010204002_1800265820.html,5.81,6.49
